,name,unit_cogs
8869,PUDL KONCENTRAT 30%SLOIK 200G,2.614
8870,SEREK SMACZEK  125 G JANA SZCZYPIOREK,1.42
8871,SLEDZ WIEJSKI EKSTRA W OLEJU 800G BECZKA,10.89
8872,SLONECZNIK ANDREX PRAZONY PASIAS.80G.,0.96
8873,SOS PUDL SOS  SLODKO-KWASNY LAGOD.500G,4.27
8874,TWAROG SOLANKOWY WEDZONY 250G CYLINDER,3.28
8875,WIN MAJONEZ  OMEGA 3 250ML,3.53
8876,WIN MAJONEZ 400G,4.11823529411765
8877,WIN MAJONEZ 700G,5.55
8878,WIN ROSO? KOGUTEK 12 KOST.,2.63
8879,WIN SOS CZOSNKOWY 250ML,2.72
8880,WIN SOS TATARSKI 250ML,2.72
8881,WIN ZUPA  JAK U MAMY PIECZARKOWA 45G,2.26
8882,WINO CARLO ROSSI ROZOWE P/WYT.9_5% 0_75L,13.48
8883,WINO KADARKA P/SLD.BARTEX 11% 0_75L,6.04
8884,WODA CISOWIANKA 1_5 L N/GAZ.,0.893333333333333
8885,WODKA STOCK PRESTIGE 500ML,16.89
8886,ZURAWINA SUSZONA FRESCO 100 G,2.77
10833,APPETITA GORCZYCA BIALA 30G,0.68
10834,BATON 3BIT 46/51 G,0.98
10835,BULION KNORR GRZYBOWY (3L)60G KOSTKI,1.87
10836,CHRZAN TARTY 160G VICTUS,1.27
10837,CHRZAN TARTY Z ZURAWINA SMAK 175 ML,1.34
10838,CIASTKA JEZYKI DARK COCOA 140G,2.72
10839,DANIE KACHNY  FLACZKI PO ZAMOJSKU  500G,3.75
10840,DANIE KACHNY GOLABKI W SOSIE POMID.500G.,2.62714285714286
10841,DZEM SLONECZNY OGROD BRZOSKWINIOWY 280G.,1.83
10842,DZEM SLONECZNY OGROD CZARNA PORZECZ.280G,1.83
10843,DZEM SLONECZNY OGROD TRUSKAWKOWY 280G,1.83
10844,FASOLA CZERWONA SLONECZNY OGROD 400G.,1.49
10845,HELLENA 1_75 L N/GAZ WINOGRONO,1.67
10846,HELLENA GRUSZKA N/GAZ.1_75L,1.66
10847,HELLENA ORENZADA CZERWONA 1_25 L GA,1.27
10848,HERBATNIKI FAMILIJNE KRUCHE Z CUK.200G,2.72
10849,HOCHL KANAPKOWY Z SZYNKA 130 G,1.7525
10850,KETCHUP KOTLIN PIK.450G,2.73
10851,KETCHUP LAGODNY 250G TORTEX,1.99
10852,KETCHUP LAGODNY 470 G TORTEX,2.4
10853,KNORR FIX DANIE ORIENTALNE 48 G,2.09
10854,KNORR G_K BARSZCZ CZERWONY,0.93
10855,KONCENTRAT POMIDOROWY 190 G SLON.OGROD,1.02
10856,KUBUS GO BANAN TRUSKAWKA 0_3L,1.22
10857,MAK.LUBELLA KOKARDA 400G,2.53
10858,MAKA TORTOWA ZLOTY LAN TYP 450 1KG,1.21
10859,MARGARYNA DELMA EXTRA 250G KUBEK,2.34
10860,MARMOLADA SLONECZNY OGROD 550 G,2.7
10861,MIX EKSTRA PASLECKIE 200G.,2.06
10862,MUSZTARDA PIEKIELNNA 200G PEGAZ,1.35
10863,MUSZTARDA SAREPSKA 200G PEGAZ,1.343125
10864,NAP COCA COLA 2_25 L PET,3.95838709677419
10865,NAP ENERGETYCZNY V-MAX 0_25L PUSZKA,0.776863905325444
10866,NAP IZOTON.0_75 ML AMOWE BLU,1.3504347826087002
10867,NAP TYMBARK 0_25 L  JABL.-ARBUZOWY,0.89
10868,OLEJ NIEZBEDNY 1L,3.60555555555556
10869,ORZESZKI ZIEMNE OK SOLONE 150G PUSZ,2.5380000000000003
10870,PALUSZKI LAJKONIK TRAY SLONE 200G,2.81
10871,PETITKI LUBISIE MLECZNE 30G,0.6906451612903229
10872,PIWO KARMI 0_4 BUT CLASSIC,2.28
10873,PIWO PERLA CHMIELOWA 0_5L BUT.B/ZWROT.,1.66
10874,PIWO PERLA EKSPORT 0_5L BUT.BEZZWROTNA,1.66
10875,POMPKA PLAY DOLADOWANIE,3.87
10876,PROSZEK D/PIECZ.CYKORIA 18G,0.26
10877,PRZYPR.WARZYWKO 200G,1.74
10878,PUDL KETCHUP LAGODNY 480 G,3.56
10879,PUDL KETCHUP PIKANTNY 480G,3.12
10880,PUDL KONCENTRAT 30%SLOIK 200G,3.59594594594595
10881,ROGAL 7 DAYS DOUBLE MAX,1.71
10882,SALATKA SLONECZNY OGROD  460 G,1.73
10883,SEREK SMACZEK  125 G JANA SZCZYPIOREK,1.42
10884,SLIWKI SUSZONE KRESTO 100G,1.81
10885,SLONECZNIK ANDREX PRAZONY PASIAS.80G.,0.96
10886,WIN MAJONEZ 400G,4.1588
10887,WIN MAJONEZ 700G,5.55
10888,WIN ROSO? KOGUTEK 12 KOST.,2.63
10889,WIN SOS CZOSNKOWY 250ML,2.72
10890,WIN SOS TATARSKI 250ML,2.72
10891,WIN ZUPA  JAK U MAMY PIECZARKOWA 45G,2.26
