,name,unit_cogs
10435,SMAK MAK SMALEC Z MIESEM 200G,2.55
10436,SMAK MAK SUROWKA Z KUKURYDZA 300G,2.29
10437,SMAK MAK SURÓWKA KOPERKOWA 300G,2.29
10438,SMAK MAK SURÓWKA POROWA 300G,2.29
10439,SMAK MAK ZAPIEKANKA Z PIECZARKAMI 250 G,3.42
10440,SOK Z BURAKA 750 ML,3.84
10441,SOK Z CZARNEGO BZU 750 ML 100%,6.7
10442,SOK Z GRANATU 1 L 100%,7.41
10443,SOK Z KAPUSTY KISZONEJ 1 L,2.61
10444,SOS WEGIERSKI Z PIECZ.550G DAWTONA,2.67
10445,SPRAY COLA 25 ML,1.65
10446,TORTILLA 150 G,3.16
10447,VITAFIZZ WIT C,3.05
10448,WAFLE RYZOWE W CZEK.MLECZNEJ SONKO65 G,2.09
10449,WAFLE RYZOWE W CZEKOLADZIE 65 G SONKO,2.06
10450,WAFLE SUNNY GRAHAM 60 G,1.83
10451,WEDEL CZEKOLADA 100G CREME BRULLE,2.35
10452,WEGIEL DRZEWNY 2 KG,4.99
10453,WIN MAJONEZ 300 G,3.09
10454,WORKI NA SMIECI 35L*26SZT,2.15
12384,AMINO BLYSK .POMIDOROWA Z PIETRUSZKA,1.02
12385,AMINO BLYSK BARSZCZ CZERW Z MAJERANKIEM,1.4
12386,BATERIA R3 WARTA ALKAICZNA,0.78
12387,BERLISO 180 G +20 G CZEKOL,1.68
12388,BRYKIET 2 KG,4.69
12389,CATERING SANDWICH 180 G,3.0
12390,CATERING SANDWISCH 180 G,3.0
12391,CH?ODNIK 0_5 L KRASNYSTAW,1.59
12392,CIASTKA KRAKUSKI DESEROWE Z CUKREM 200G,2.4
12393,CWIKLA Z CHRZANEM 300 G SLON.OGROD,1.35
12394,CYKORIA BUDYN MALINOWY 40 G B/CUKRU,0.68
12395,CZEK.ALPEN GOLD 90G TRUS.,1.86
12396,DR O BUDYN SLODKA CHWILA CZEK+MALINA,1.07
12397,DR O BUDYN SLODKA CHWILA CZEK+WISNIA,1.07
12398,FASOLA BIALA 400G SLON.OGROD,1.49
12399,FASOLA PIEKNY JAS 400 SARITA,2.37
12400,FRYTKI 750 G SUPER,7.16
12401,GROCH PO?ÓWKI400 KROS,0.85
12402,GROSZEK PTYSIOWY 100G,2.9
12403,JOGURT NATURALNY 330 G GRECKI,2.77
12404,KASZKA MANNA 400 G SARITA,0.93
12405,KLEJ SUPER GLU,1.1
12406,KNORR FIX RURKI Z KURCZAKIEM,2.09
12407,KNORR G K BOROWIKOWA,0.93
12408,KNORR SOS SALATKOWY OGRODOWY,1.27
12409,KONSERWA TURYSTYCZNA 300G EVRO,1.49
12410,KONSERWA TYROLSKA 300G EVRA,1.49
12411,KRAKERST 110 G CEBULOWE POL.MLYN,1.36
12412,KRAKERST 110 G SOLONE POL.MLYNY,1.36
