,name,unit_cogs
15081,KOSZYCZEK OD TRUSKAWEK,1.6028880866426
15082,KARMA DO PSA PEDIGREE 150 GR MARKIES,1.66
15083,KARMA DO PSA PEDIGREE BISCROK 200GR,3.43
15084,KARMA DO PSA RAFI 800GR JAGNIECINA,3.71
15085,KARMA MR CAT 415 G KURCZAK WARZYWA,1.31
15086,KARMA MR DOG 415 G PUSZKA WOLOW+WARZYW,1.44
15087,KARMA MR DOG SUPREM 500G,2.13
15088,KARMA MR DOG SUPREME 500G,2.13666666666667
15089,POMPKA ERA TAK TAK 5 ZL,3.87
15090,POMPKA ORANGE 5 ZL,3.87
15091,POMPKA SIMPLUS 5 ZL,3.83
15092,PIESEK Z CUKIERKAMI,4.21
15093,PODKOLANOWKI 2PARY,1.62
15094,PODKOLANOWKI MIKROFIBRA 40,2.55
15095,RAJSTOPY 15 DEN INEZ,3.15
15096,RAJSTOPY 15 DEN INEZ,3.15
15097,RAJSTOPY 15 DEN INEZ,3.15
15098,RAJSTOPY 20 DEN  XXL,2.16
15099,RAJSTOPY 20 DEN L,1.74
15100,RAJSTOPY 20 DEN XL,1.91
15101,RAJSTOPY STRETCH -3,2.2
15102,SKARPETY INEZ B/UCISK,2.45
15564,BELLA PODPASKI NORMAL 20 B/SKRZYD,1.85
15565,BELLA PODPASKI PERF.BLUE 10,4.27
15566,EVA MYDLO W PLYNIE Z DOZOW.500 ML,3.71
15567,PLYN DO ZATLUSZCZONYCH POWIERZCHNI  750,5.49
15568,PLYN KAMIEN I RDZA 750 ML,5.49
15569,WATA 100G BELLA,1.98
15570,BALON KOLOR,0.21
15571,DLUGOPIS PSTRYKANY,0.74
16318,BEBIKO 2,15.34
16319,CATERING HAMBURGER  Z CZOSNKOWYM,3.26307692307692
16320,CATERING HAMBURGER 225G Z AMERYK.,3.15
16321,CATERING SANDWICH CURRY,2.88
17096,MAR DELMA EXTRA 450 G,2.3047619047619
17097,MAR KASIA 250G,1.63
17098,MAR PALMA BIELMAR 250G Z MURZYNKIEM,1.6135483870967702
17099,MAR PALMA KRUSZWICA 250G,1.304
17100,MAR PYSZNY DUET 450,2.69
17101,MAR SNIADANIOWA 450 G,2.19
17102,MAR ZWYKLA 250G KRUSZWICA,1.34
17103,MARGARYNA NIEZB?DNA Z MAS?EM 500G,1.85
17104,MASLO ROSLINNE 250 G KRUSZ,1.66
17105,MASLO ROSLINNE ZPT WARSZAWA 500G,3.06
17106,OLEJ KUJAWSKI 1L,4.96384615384615
17107,OLEJ LNIANY 200 ML,5.52
17108,OLEJ NIEZBEDNY 0_5L,2.9766666666666697
17109,OLEJ SLONECZNIKOWY BARTEK 1L,6.24
17110,BUTELKA-0_33,0.42
17111,WIADERKO OPAKOWANIE,2.0
17112,KARMA DO PSA PEDIGREE 150 GR MARKIES,1.66
17113,KARMA DO PSA PEDIGREE BISCROK 200GR,3.43
17114,KARMA DO PSA RAFI 800GR JAGNIECINA,3.71
17115,KARMA MR CAT 415 G KURCZAK WARZYWA,1.31
17116,KARMA MR DOG  415 G PUSZKA KURCZ-WARZ,1.46
17117,KARMA MR DOG 415 G PUSZKA WOLOW+WARZYW,1.44
17118,KARMA MR DOG SUPREME 500G,2.13
17119,POMPKA ORANGE 5 ZL,3.87
17120,POMPKA SIMPLUS 5 ZL,3.83
17121,PODKOLANOWKI 2PARY,1.62
17122,PODKOLANOWKI MIKROFIBRA 40,2.55
17123,PODKOLANOWKI STRETCH 2,2.39
17124,PODKOLANOWKI-SKARPETY 2 PART,1.53
17125,PODKOLANÓWKI 2 PARY,1.76
17126,RAJSTOPY 15 DEN INEZ,3.15
17127,RAJSTOPY 15 DEN INEZ,3.1866666666666696
17128,RAJSTOPY 15 DEN INEZ,3.15
17129,RAJSTOPY 20 DEN  XXL,2.16
