,name,unit_cogs
9870,PAP PS GOLD 100,10.1
9871,PAP PS MINT LINK,9.5355
9872,PAP PS RED 20,9.78
9873,PAP RGD  MINT,10.03
9874,PAP RGD BLU,9.86
9875,PAP RGD LINK BLU,10.004722222222199
9876,PAP RGD MINT SUP.SLIM,9.96
9877,PAP RGD SUPER PINK,10.1
9878,PAP ROTHMANS BLU 100,10.3384210526316
9879,PAP ROTHMANS BLU LINK,9.95
9880,PAP ROTHMANS MINT LINK,9.95
9881,PAP ROTHMANSY RED 100,10.403461538461501
9882,PAP ROTMANSY  20 RED,10.364
9883,PAP ROTMANSY 20 BLU,10.3774418604651
9884,PAP WEST,10.73
9885,PAP WEST JCE COOL BLEND CI?KIE,10.95
9886,PAP WINSTON BLUE,9.86
9887,PAP WINSTON RED,9.86
9888,TRUSKAWKI MROZONE 450 G,6.44
9889,TYTON PS BLAC,10.9585714285714
9890,TYTON PS BLU,10.09
9891,WODA 0_5 L,0.59
9892,WODA AQA 0_5 L GAZ,0.37
9893,WODA AQA 0_5 L N/G,0.37
9894,ZAPALKI,0.08
9895,ZAPALNICZKA KOLOR,0.7652631578947371
11869,CYGARETKI 1 SZT,1.0
11870,GILZY 250+25% GOLDEN,2.89
11871,MASCOTTTE BIBULKA 50 SZT,0.59
11872,PAP CAMEL,11.64
11873,PAP CAMEL SUBTLE,11.693333333333301
11874,PAP CHESTERFIELD BLU 21,10.672391304347801
11875,PAP CHESTERFIELD PSTRYK 20,10.67
11876,PAP CHESTERFILD 100 BLU,10.5
11877,PAP CHESTERFILD RED,10.6755172413793
11878,PAP CHESTERFILD RED 100,10.48
11879,PAP LD BLUE CIENKIE,10.775671641791
11880,PAP LD BLUE T,10.32
11881,PAP LD LINK PSTRYK,10.35
11882,PAP LD MENTHOL SUPER SLIM,10.73
11883,PAP LD MINT,10.73
11884,PAP LD PINK SUPER SLIM,10.73
11885,PAP LD RED.,10.32
11886,PAP LD SILVER 2,10.73
11887,PAP LM BLU,11.67
11888,PAP LM LINK FORWARD,11.89
11889,PAP LM LINK MINT,12.0
11890,PAP LM LINK MINT,12.0
11891,PAP LUCKY STRIKE  BLUE 22 SZT,12.25
11892,PAP LUCKY STRIKE 22 RED,12.25
11893,PAP MARLBORO  GOLD,12.56
11894,PAP MARLBORO GOLD MIEK.,12.18
11895,PAP MARLBORO RED MIEKK,11.8
11896,PAP MARLLBORO. RED,12.513684210526302
11897,PAP MOCNE 20,10.854
11898,PAP MOCNE JASNE,10.95
11899,PAP PAL MAL BLUE,10.69
11900,PAP PAL MAL LINK BLU,10.6940540540541
11901,PAP PAL MAL MINT,10.862916666666699
11902,PAP PAL MAL MINT  LINK,10.6917647058824
11903,PAP PAL MAL PSTRYK,10.9
11904,PAP PAL MAL SZARE,10.66
11905,PAP PAPIEROSY NA SZT,0.55
11906,PAP PS  66 RED 100,9.854778761061947
11907,PAP PS  BLU 100,9.85
11908,PAP PS 66 BLUE 20,9.78
11909,PAP PS BLACK,9.78
11910,PAP PS BLACK 100,9.85
11911,PAP PS BLU LINK,9.85
11912,PAP PS GOLD,9.78
11913,PAP PS GOLD 100,10.5
11914,PAP PS MINT LINK,9.85
11915,PAP PS RED 20,9.78
11916,PAP RGD  MINT,9.96
11917,PAP RGD BLU,9.86
11918,PAP RGD LINK BLU,9.96
11919,PAP RGD MINT SUP.SLIM,9.96
11920,PAP RGD SUPER PINK,10.1263888888889
11921,PAP ROTHMANS BLU 100,10.286
11922,PAP ROTHMANS BLU LINK,9.95
11923,PAP ROTHMANS MINT LINK,9.95
11924,PAP ROTHMANSY RED 100,10.35
11925,PAP ROTMANSY  20 RED,10.3615625
11926,PAP ROTMANSY 20 BLU,10.41
11927,PAP WEST,10.778
11928,PAP WEST JCE COOL BLEND CI?KIE,10.72
11929,PAP WINSTON BLU 100,10.1
11930,PAP WINSTON BLUE,9.805
11931,PAP WINSTON RED,9.86
11932,TRUSKAWKI MROZONE 450 G,6.44
11933,TYTON PS BLAC,10.83
11934,WODA 0_5 L,0.59
11935,WODA AQA 0_5 L GAZ,0.359375
11936,WODA AQA 0_5 L N/G,0.354
11937,ZAPALKI,0.08
11938,ZAPALNICZKA KOLOR,0.43
13885,GILZY 250+25% GOLDEN,2.89
13886,GILZY CHIEFS 100 SZT,0.74
13887,LAYS STIX 140 G,1.65
13888,MASCOTTTE BIBULKA 50 SZT,0.59
13889,PAP CAMEL,11.86
13890,PAP CAMEL SUBTLE,11.64
13891,PAP CHESTERFIELD BLU 21,10.2658620689655
13892,PAP CHESTERFIELD PSTRYK 20,10.67
13893,PAP CHESTERFILD 100 BLU,10.5
13894,PAP CHESTERFILD RED,10.3004255319149
13895,PAP LD BLUE CIENKIE,10.664285714285699
13896,PAP LD BLUE T,10.2059259259259
13897,PAP LD LINK PSTRYK,10.73
13898,PAP LD MENTHOL SUPER SLIM,10.73
