,name,unit_cogs
4939,GALANTYNA Z DROBIEM KG,15.2702702702703
4940,KABANOSY Z DROBIEM KG,16.8235294117647
4941,KIELBASA BIA?A CIENKA KG,18.5
4942,KIELBASA CODZIENNA KG,10.3913043478261
4943,KIELBASA DELIKATESOWA KG,15.6538461538462
4944,KIELBASA JA?OWCOWA KG,20.368421052631604
4945,KIELBASA PIECZONA  KG,15.60663507109
4946,KIELBASA POGORZELSKA PODSUSZANA  KG,20.3333333333333
4947,KIELBASA WINERKI KG,16.282051282051302
4948,KIELBASA Z SEREM /KEBAB/WIOSENNA,12.315789473684196
4949,KIELBASA ZWYCZAJNA KG,10.98738170347
4950,KIE?BASA BIA?A SUROWA  KG,14.75
4951,KIE?BASA KRUCHA Z WEDZARNI KG,16.5729166666667
4952,KIE?BASA MYSLIWSKA KG,20.36
4953,KIE?BASA POLSKA WEDZONA  KG,19.8214285714286
4954,KIE?BASA S?OIKOWA  KG,12.125
4955,KIE?BASA WIOSENNA KG,12.2463768115942
4956,KIE?BASA ZE SWINOB/GEESOWSKA,15.6363636363636
4957,KIE?BASA ZIELONOGÓRSKA KG,17.076923076923098
4958,KIE?BASKI PYSZNE KG,18.0
4959,KRAKOWSKA SUCHA KG,25.4444444444444
4960,METKA CEBULOWA KG,16.694117647058803
4961,METKA ?OSOSIOWA,10.5
4962,OGONOWKA WEDZONA  KG,15.0
4963,PAROWKA HOT-DOG KG,10.157894736842099
4964,PAROWKOWA KG,10.6694736842105
4965,PAROWKOWA W FOLI KG,13.2062256809339
4966,PAROWKOWA Z  DROBIEM KG,10.664335664335699
4967,PAROWKOWA Z SZYNKI  KG,17.0035714285714
4968,PASZTET BOROWIKOWY/GRZYBOWY KG,7.5
4969,PASZTET DROBIOWY Z KURKAMI KG,21.4285714285714
4970,PASZTET WEDZONY  KG,8.68292682926829
4971,POLEDWICA SOPOLCKA KG,18.3432835820896
4972,PRZYSMAK WIELKANOCNY Z KIE?BASY,0.93
4973,SMAKOSZKI KG,30.4375
4974,SZYNKA CHLEBOWA KG,19.1052631578947
4975,SZYNKA DEBOWA/ROLOWANA,20.388888888888896
4976,SZYNKA DOMOWA KG,20.1929824561404
4977,SZYNKA KONSERWOWA  KG,16.3888888888889
4978,SZYNKA PRASOWANA KG,14.78
4979,SZYNKA SW BIALA KG,16.1587301587302
4980,SZYNKA SW_WEDZONA KG,17.171052631579002
4981,SZYNKA WIELKOPOLSKA KG,16.7774086378738
5613,BRZOSKWINIE SANDRA 820G,3.7
5614,FILET Z MAKRELI W POMIDR.170G,2.69
5615,KONSERWA TURYSTYCZNA 300G SOKOLOW,2.43
5616,KONSERWA TYROLSKA 300 G LAUR,1.87
5617,KOPYTKA 400GR TACKA GRZESKOWIAK,3.43
5618,KROKIETY Z KAPUS/GRZYB.400GR GRZESKOWIAK,4.1
5619,LOWICZ DZEM TRUSKAWKOWY N/S?,2.81
5620,LOWICZ DZEM WISNIA N/S?.,2.78
5621,LOWICZ POWIDLA WEGIERKOWE 310G,3.81
5622,OGOREK KISZONE LUZ,4.0
5623,PAPRYKARZ SZCZEC.AGRICO 156G,1.57
5624,PIECZARKI MAR.URBANEK 550G,4.92
5625,PIEROGI Z KAPUS/GRZYB.400GR GRZESKOWIAK,3.62
5626,PIEROGI Z MI?SEM 400GR GRZESKOWIAK,4.0
5627,PIEROGI Z SEREM/OWOC TACKA 4000GR,4.19
5628,PROFI PASZTET DROB.FIRMOWY 131G,1.19
5629,PROFI PASZTET Z PAPRYKA 131G,1.38
5630,PROFI PASZTET Z POMIDOREM 131G,1.19
5631,PROFI SZYNKA MIELONA 110G,1.74
5632,PUDL GROSZEK KONSERWOWY 400G,1.68
5633,ROLNIK BARSZCZ CZERWONY ZAPR.330ML,1.71
5634,ROLNIK SELER WYBORNY 370G,2.19
5635,SUROWKI WIELOWARZYWNE GRZESKOWIAK,5.030702867292571
