,name,unit_cogs
14746,MAKA ZIEMNIACZANA 500G NIECHLOW,1.52
14747,MAKARON ABAK BABUNI 250G 2 JAJ,1.49
14748,MAKARON CZANIECKI 250 G NITECZKA WALCOW,2.01
14749,MAKARON CZANIECKI 250G SWOJSKI,1.92157894736842
14750,MAKARON CZANIECKI GNIAZDKO 2,3.91
14751,MAKARON CZANIECKI NITKA WALCOWANA 500G,4.08
14752,MAKARON CZANIECKI RYZOWY 250 G,2.32
14753,MAKARON LASAGNE 500G LUBELLA,6.13
14754,MAKARON LITERKI 250 G POLMAK,1.87
14755,MAKARON LUBELLA MUSZELKA DROBNA,2.37
14756,MAKARON LUBELSKI SPAGETTI 500G,2.37
14757,MAKARON NADODRZANSKI SWID.MA?Y 400G,1.19
14758,MAKARON POL MLYN 500 G NITKA DURUM,2.97
14759,MAKARON POL.MLYN SPAGHETTI 500G,2.97
14760,MAKARON POLSKIE MLYNY 500G PENNE DURUM,2.97
14761,MAKARON SARITA SWIDEREK 400G,1.4
14762,MAKARON SULMA LAZANKA 500 G,2.59
14763,PLATKI OWSIANE 0_5 KG PLONY ZBOZ,1.59
14764,ROGAL 7 DAYS ORZECH,0.91
14765,RYZ BRAZOWY 4*100G SARITA,1.73
14766,RYZ SARITA BIALY DLUGOZIAR. 4x100G KAR,1.46
14767,RYZ SARITA BIALY PARABOILED 4x100G KAR.,1.66
14768,RYZ SONKO  4X100G,1.78
14769,RYZ SONKO 4X100 PARABOLICZNY,2.15
14770,RYZ SONKO BRAZOWY 4X100 GR,1.76
14771,SER PLASTRY MLECZ ZAGRODA SZWAJCAR 150 G,2.51
14772,SER PLASTRY MLECZ.ZAGRODA GOUDA 150 G,2.5
14773,SONKO KASZA JECZMIENNA 4X100G WIEJSKA,1.35
14774,SONKO KASZA JECZMIENNA PERLOWA 4*100G,1.23692307692308
14775,SOS SPAGHETI SMIET+POMID DAWTON,3.15
14776,WAFLE SUNNY 60G Z CEBULA,1.83
16790,CIASTKA DESIMO MARKIZY 160 G KAKAO,1.99
16791,CYKORIA SOS BIALY 25 G,1.01
16792,KASZA JECZMIENNA 4*100 G SARITA,1.02
16793,KASZA TRENDY LUNCH 4*100 G MALVIT,4.32
16794,KASZKA MANNA 400 G KROS,0.92
16795,KASZKA MANNA 400 G MELVIT,1.4
16796,KOTLIN KETCHUP 450 G MNIEJ KALORI,3.62
16797,KRAZKI RYZOWE 60 G,1.54
16798,LUBELLA FIT PIORA 400G,2.69
16799,MAK LUBELLA  ZIARNO SWIDERKI 400G,2.69
16800,MAK LUBELLA KÓLKA MINI 400 G,2.59
16801,MAK SULMA NITKA ROSOLOWA 400G,2.11
16802,MAK SULMA NITKA SPAGHETTI 500G,2.4625
16803,MAK ZLOTY LAN 500G  PENE,1.09
16804,MAK ZLOTY LAN KOLANKO DUZE 500 G,1.09
16805,MAK ZLOTY LAN MUSZELKA 500 G,1.09
16806,MAK ZLOTY LAN NITKA DOMOWA 250,1.01
16807,MAK ZLOTY LAN SPAGHETTI 500G,1.01
16808,MAK ZLOTY LAN SWIDERKI 500 G,1.0
16809,MAK.LUBELLA FALA 400G,2.34
16810,MAKA KOSZALINSKA  STOISLAW 1KG,1.8138888888888896
16811,MAKA KRUPCZATKA  ZLOTY LAN TYP 450 1KG,1.36
16812,MAKA KRUPCZATKA 1KG STOISLAW,1.96
16813,MAKA KRUPCZATKA BASIA 1 KG,1.93
16814,MAKA RAZOWA 1 KG MELVIT,2.43
16815,MAKA TORTOWA 1KG STOISLAW,2.03692307692308
16816,MAKA TORTOWA BASIA 1 KG,1.88263157894737
16817,MAKA WROCLAWSKA 1KG STOISLAW,1.85
16818,MAKA WROCLAWSKA ZLOTY LAN TYP 500 1KG,1.11
16819,MAKA ZIEMNIACZANA 1KG,3.56
16820,MAKA ZIEMNIACZANA 500G NIECHLOW,1.52
16821,MAKARON ABAK BABUNI 250G 2 JAJ,1.49
16822,MAKARON CZANIECKI 250 G NITECZKA WALCOW,2.005
16823,MAKARON CZANIECKI 250G SWOJSKI,1.8733333333333304
16824,MAKARON CZANIECKI GNIAZDKO 2,3.91
16825,MAKARON CZANIECKI NITKA WALCOWANA 500G,4.08
16826,MAKARON CZANIECKI RYZOWY 250 G,2.32
16827,MAKARON LASAGNE 500G LUBELLA,6.13
16828,MAKARON LITERKI 250 G POLMAK,1.87
16829,MAKARON LUBELLA MUSZELKA DROBNA,2.37
16830,MAKARON LUBELSKI SPAGETTI 500G,2.37
16831,MAKARON NITKA CIETA 500G LUBELLA,2.37
16832,MAKARON PIORA LUBELLA 400G,2.69
16833,MAKARON POL MLYN 500 G SWIDEREK DURUM,3.49
